target,mission,label,published_period,published_depth_ppm,published_duration_hr,mag
KIC 6191945,kepler,eclipse,6.8072842,14578.0,1.9477,14.044
KIC 6614926,kepler,eclipse,3.026764871,66719.9,4.32532,14.044
KIC 9936698,kepler,eclipse,2.856085147,173843.0,4.5776,14.045
KIC 4073089,kepler,variable,58.873429,226471.0,17.487,14.048
KIC 10156055,kepler,blend,2.42803503,73.8,3.045,14.049
KIC 9549472,kepler,eclipse,15.713787218,60384.4,11.3122,14.049
KIC 5374403,kepler,transit,40.8366307,264.8,4.956,14.05
KIC 9101271,kepler,variable,29.3657204,74936.0,8.7303,14.053
KIC 8689793,kepler,transit,3.554856338,232.9,2.1004,14.053
KIC 9962455,kepler,transit,5.77721259,134.3,2.462,14.056
KIC 11193263,kepler,transit,6.91134223,201.7,5.6743,14.056
KIC 8226720,kepler,variable,391.33068,277.2,12.37,14.056
KIC 11188254,kepler,blend,2.754024,172.2,4.15,14.059
KIC 6584273,kepler,transit,51.1104797,330.0,7.712,14.06
KIC 7219825,kepler,transit,17.23232894,509.8,4.5568,14.061
KIC 11415243,kepler,transit,168.81133,614.4,6.582,14.061
KIC 5474733,kepler,blend,0.883778461,120.1,1.6339,14.063
KIC 11724094,kepler,eclipse,1.47623061,39.1,2.032,14.063
KIC 8733497,kepler,eclipse,76.81985465,229165.0,5.16249,14.063
TIC 7439481,tess,false_positive,1.2540806,66025.099426,1.3435517,14.0644
TIC 120692092,tess,transit,3.4130781,4017.8298399,2.5787928,14.0672
KIC 5391407,kepler,eclipse,0.638697833,141454.0,5.1609,14.068
KIC 7105574,kepler,eclipse,20.726069913,118864.0,6.47393,14.069
KIC 6775985,kepler,eclipse,27.961084,6268.2,3.8741,14.069
KIC 9785454,kepler,eclipse,184.52015392,49269.0,15.3564,14.07
KIC 4165473,kepler,transit,13.02363236,607.0,3.9734,14.07
KIC 9266285,kepler,eclipse,5.61386908,57385.6,5.07753,14.072
KIC 5299459,kepler,transit,13.08424286,662.0,3.0401,14.072
KIC 5938970,kepler,transit,125.4132302,1345.0,2.3241,14.073
TIC 271898990,tess,transit,1.747633,16779.7987149,2.1850556,14.0739
KIC 9026749,kepler,transit,66.5576728,214.2,10.532,14.074
KIC 8683144,kepler,variable,267.970682,357.7,11.48,14.077
KIC 11922290,kepler,variable,114.661733,281.8,2.784,14.077
KIC 10583761,kepler,transit,2.685054445,252.7,1.0473,14.077
KIC 7763269,kepler,eclipse,6.40802979,7784.1,2.9288,14.078
KIC 5199426,kepler,eclipse,78.60436061,78104.0,4.65559,14.08
KIC 7220320,kepler,eclipse,0.752158047,37878.8,2.42733,14.082
KIC 5091614,kepler,eclipse,21.142458554,73960.9,5.17846,14.083
KIC 10001368,kepler,transit,4.76831033,251.8,3.2363,14.083
KIC 7691260,kepler,transit,3.989544192,190.0,1.591,14.083
KIC 9613070,kepler,eclipse,2.33211505,105949.0,2.96723,14.087
KIC 5039687,kepler,variable,5.8957069,129.7,56.84,14.087
KIC 3448130,kepler,transit,78.5461106,658.7,8.689,14.087
KIC 4937140,kepler,variable,215.044269,351.1,3.517,14.088
KIC 10098844,kepler,variable,35.080928,100.7,6.92,14.089
KIC 11499228,kepler,transit,19.7919389,383.7,3.787,14.09
KIC 11612280,kepler,transit,9.4061364,79.5,4.882,14.09
KIC 4946581,kepler,eclipse,28.615014,70.5,24.74,14.091
KIC 8042747,kepler,variable,469.52303,355.7,5.487,14.091
KIC 6048106,kepler,eclipse,1.559360638,280066.0,5.4458,14.091
KIC 10875937,kepler,variable,307.94735718,11296.0,15.0,14.092
KIC 8935352,kepler,eclipse,10.90962154,499921.0,17.8024,14.096
KIC 7898576,kepler,variable,8.64636188,218072.0,8.73607,14.097
KIC 4055304,kepler,transit,0.571038347,242.1,1.1267,14.098
KIC 7971389,kepler,eclipse,13.174807933,71070.9,3.37392,14.098
KIC 5992210,kepler,blend,0.641069613,78.6,1.033,14.098
KIC 5357545,kepler,transit,3.757294695,273.3,0.9269,14.099
KIC 5026023,kepler,eclipse,1.99638423,29.4,2.4,14.099
KIC 11461433,kepler,transit,1.916940872,105.1,1.4243,14.1
KIC 7870032,kepler,transit,16.87725775,818.4,3.7917,14.101
KIC 11403339,kepler,transit,4.79029482,142.0,2.7219,14.102
KIC 9518651,kepler,blend,2.17823752,44.0,2.259,14.102
KIC 2710623,kepler,blend,1.02087831,33.4,2.429,14.103
KIC 9652649,kepler,blend,2.48883033,51.4,4.268,14.103
KIC 12071037,kepler,blend,6.0959841,112.7,10.39,14.104
KIC 11015323,kepler,transit,34.18884323,1063.2,5.3278,14.106
KIC 5217586,kepler,blend,26.0692512,831.5,7.487,14.106
KIC 9887224,kepler,blend,0.874629873,68.1,1.782,14.107
KIC 6697756,kepler,transit,0.916142298,98.5,1.1555,14.107
KIC 3734418,kepler,transit,3.97599629,206.0,2.2029,14.11
KIC 10730070,kepler,transit,7.61758198,85.4,3.545,14.11
KIC 3438976,kepler,blend,2.97599368,55.0,4.023,14.11
KIC 9282687,kepler,eclipse,1.680425996,277249.0,5.4548,14.11
KIC 8773869,kepler,blend,1.576341127,335.1,3.1232,14.111
TIC 9804616,tess,false_positive,0.5168347,33190.706911,0.936413,14.1118
KIC 3847138,kepler,transit,11.72291212,492.2,4.2064,14.112
KIC 5386904,kepler,blend,4.8591441,2183.6,3.8588,14.113
KIC 4144576,kepler,transit,0.813166357,173.5,1.4122,14.113
KIC 9761573,kepler,eclipse,7.4413445,2234.0,2.8754,14.114
KIC 10215869,kepler,eclipse,5.017239915,144642.0,4.36126,14.115
KIC 12121118,kepler,variable,495.06538,417.0,21.09,14.116
KIC 9821078,kepler,variable,8.429438192,456346.0,3.94306,14.117
KIC 12404305,kepler,transit,22.18332255,748.1,5.1364,14.118
KIC 7747457,kepler,transit,1.5184181,196.8,2.842,14.118
KIC 4073707,kepler,variable,6.282033445,181787.0,8.3777,14.118
KIC 9602514,kepler,blend,3.55650737,293.6,8.545,14.118
KIC 12401132,kepler,variable,12.083457,312.5,3.536,14.12
KIC 9641103,kepler,blend,1.089057762,37.4,1.637,14.122
KIC 11601584,kepler,transit,34.205785079,183.2,5.1691,14.122
KIC 7664272,kepler,variable,341.01495,386.0,5.12,14.122
TIC 239277658,tess,transit,3.2509657,7218.2612358,3.2261161,14.1223
KIC 7619667,kepler,variable,103.22293786,,2.63,14.125
KIC 1849702,kepler,transit,39.8312536,388.8,2.442,14.125
KIC 7186259,kepler,variable,4.23965309,,3.29,14.125
TIC 234523599,tess,transit,3.7955178,52278.9940979,2.0198135,14.1266
KIC 5112198,kepler,variable,3.21559054,202.4,16.261,14.128
KIC 6949061,kepler,transit,23.2218115,210.4,2.744,14.128
KIC 9146018,kepler,transit,21.22349325,582.9,4.9416,14.129
KIC 6634133,kepler,blend,9.94221873,486.5,2.453,14.129
KIC 2990873,kepler,transit,16.22378479,262.3,2.5462,14.129
KIC 7908367,kepler,transit,12.2064304,1337.2,2.407,14.13
KIC 8587439,kepler,blend,8.39140024,134.4,1.193,14.13
KIC 7626370,kepler,transit,1.921437488,278.7,1.9046,14.131
KIC 7879433,kepler,transit,1.385787741,85.4,1.6449,14.131
KIC 4832273,kepler,variable,501.90703,306.9,12.43,14.131
KIC 10908248,kepler,transit,39.859505,155.5,7.987,14.131
TIC 272840455,tess,transit,6.8733768,3501.1631364,6.5660399,14.1348
KIC 6312314,kepler,blend,1.221204888,111.6,1.8511,14.135
KIC 4138951,kepler,transit,1.291233083,66.0,1.855,14.135
KIC 8492026,kepler,transit,4.30656389,257.0,4.1107,14.136
KIC 5771719,kepler,eclipse,12.264867364,11310.9,4.7366,14.137
KIC 8616637,kepler,transit,2.019997006,332.8,1.8073,14.137
KIC 8826168,kepler,transit,11.55103848,402.8,3.3601,14.138
KIC 2854698,kepler,transit,76.0498163,445.9,7.158,14.138
KIC 4989057,kepler,transit,7.23400381,453.3,2.165,14.139
KIC 11288051,kepler,transit,30.9505927,301.4,5.394,14.139
KIC 6350476,kepler,blend,1.110599919,157.6,1.3493,14.139
TIC 438490744,tess,false_positive,1.665878,85643.986097,4.956738,14.1396
KIC 7595157,kepler,transit,2.358952404,94.1,1.593,14.14
KIC 2167444,kepler,variable,2.43574046,6223.0,22.25,14.141
KIC 10619192,kepler,transit,1.485710994,20823.9,2.2874,14.141
KIC 7960547,kepler,eclipse,6.767341062,244952.0,4.49213,14.143
KIC 9472000,kepler,transit,31.5888979,360.6,3.438,14.143
TIC 427654774,tess,false_positive,5.222621,15867.9920175,4.693629,14.1431
KIC 6937529,kepler,transit,2.94648935,57.0,3.155,14.144
KIC 9044228,kepler,transit,0.934885365,270.4,1.4083,14.145
KIC 8631504,kepler,transit,14.8200596,184.9,3.902,14.146
KIC 9540450,kepler,eclipse,1.077358008,311051.0,3.6713,14.146
TIC 237751146,tess,false_positive,1.669769,10665.55057,2.0105348,14.1477
TIC 122441491,tess,transit,3.7970076,16421.7314916,2.5256778,14.148
TIC 466840711,tess,transit,2.4855428,17549.6797518,2.7385746,14.1491
KIC 7978202,kepler,transit,509.997402,1267.0,8.481,14.15
KIC 5444548,kepler,transit,13.24931848,647.6,4.4859,14.15
KIC 12120484,kepler,transit,17.2922631,203.1,7.042,14.15
KIC 9024568,kepler,variable,124.091252,281.4,2.172,14.152
KIC 11517719,kepler,transit,2.495780169,25070.0,4.2721,14.152
KIC 9458343,kepler,transit,11.89520436,184.3,3.433,14.152
KIC 7777372,kepler,blend,0.885123683,113.3,3.3865,14.152
KIC 6305192,kepler,transit,8.025118521,3120.4,5.3694,14.153
KIC 5359678,kepler,eclipse,3.115304946,149524.0,4.88748,14.154
KIC 6674908,kepler,blend,0.503199724,275.6,1.117,14.155
KIC 4282191,kepler,transit,41.7084063,330.0,8.567,14.155
KIC 6587002,kepler,transit,122.0804953,799.9,4.054,14.157
KIC 9658118,kepler,eclipse,24.0612744,440146.0,19.9438,14.158
KIC 5530112,kepler,transit,9.6887216,655.5,2.0,14.158
KIC 5513012,kepler,transit,0.679336747,240.7,1.2188,14.159
KIC 3632089,kepler,transit,5.32784157,87.2,4.696,14.159
KIC 6137704,kepler,eclipse,178.26802035,45753.9,5.86461,14.16
KIC 2569488,kepler,blend,1.52327807,924.2,3.813,14.161
KIC 5784803,kepler,variable,357.77096,216.3,12.999,14.161
KIC 7136729,kepler,blend,3.17319407,135.8,2.512,14.162
KIC 2162994,kepler,eclipse,4.101595158,366585.0,6.10362,14.162
KIC 5269407,kepler,eclipse,0.958871144,232350.0,2.74361,14.164
KIC 8873450,kepler,transit,24.2783801,714.4,4.564,14.164
KIC 11502172,kepler,eclipse,25.431861399,46564.7,5.23771,14.164
KIC 4551663,kepler,blend,12.07760884,151.0,2.233,14.166
KIC 11153121,kepler,transit,32.2753853,223.9,8.622,14.167
KIC 8260234,kepler,blend,5.71483873,286.2,2.748,14.167
KIC 5702939,kepler,blend,18.3980827,145.0,4.438,14.168
KIC 4484336,kepler,transit,8.94337724,215.1,2.469,14.169
KIC 8095099,kepler,eclipse,2.103239235,314928.0,7.08365,14.169
KIC 4247092,kepler,eclipse,21.05647572,1293.6,1.238,14.169
KIC 8939211,kepler,variable,27.0779813,347.5,138.54,14.17
KIC 10794242,kepler,eclipse,7.143708297,202685.0,5.83451,14.17
KIC 8487838,kepler,blend,1.061937837,52.0,2.31,14.171
KIC 5183357,kepler,transit,61.0373591,437.5,8.378,14.171
KIC 2438264,kepler,transit,15.90688891,924.7,3.9879,14.172
KIC 7203326,kepler,blend,9.087508013,140.6,2.7597,14.172
KIC 8193178,kepler,transit,10.64021008,455.3,5.4381,14.173
KIC 7117003,kepler,variable,428.32173928,316995.0,40.5992,14.173
KIC 6042214,kepler,blend,27.04627886,900.8,2.666,14.173
TIC 296898634,tess,false_positive,2.8534013,15830.0,5.176,14.1736
KIC 5389184,kepler,blend,1.06995136,54.8,1.322,14.174
KIC 8507073,kepler,eclipse,209.06299275,250913.0,10.0389,14.174
KIC 11287726,kepler,eclipse,4.737713268,105259.0,6.384,14.176
KIC 8041216,kepler,transit,8.508333104,646.5,3.4559,14.176
TIC 98669309,tess,transit,4.0035773,14273.8513137,2.0958153,14.1768
KIC 9516728,kepler,variable,368.48518,301.8,11.26,14.178
KIC 5806800,kepler,blend,125.288206,241.6,3.695,14.179
KIC 10480915,kepler,transit,19.58561177,532.9,1.755,14.18
KIC 10275074,kepler,eclipse,2.181555909,85406.9,4.41739,14.182
KIC 6429812,kepler,transit,94.289223,505.4,4.102,14.183
KIC 5779852,kepler,eclipse,252.0792347,5582.6,3.9808,14.183
KIC 9581498,kepler,variable,10.54884842,,1.17,14.184
KIC 7118545,kepler,eclipse,14.797219157,252699.0,7.61037,14.185
KIC 12164751,kepler,eclipse,2.630090609,516932.0,13.6817,14.187
KIC 10480921,kepler,blend,2.037440623,118.6,3.442,14.187
KIC 8891318,kepler,blend,363.706662,1624.6,8.553,14.188
KIC 5768816,kepler,transit,47.9869119,859.3,5.342,14.19
KIC 5816144,kepler,blend,7.384681,142.8,3.548,14.191
KIC 5213230,kepler,transit,52.6095103,203.7,8.202,14.192
KIC 5689351,kepler,transit,13.76710058,684.8,2.9105,14.194
KIC 3449540,kepler,eclipse,1.606003121,402550.0,4.88602,14.194
TIC 75262942,tess,transit,2.6634154,37522.94895,1.8429688,14.1959
KIC 7440748,kepler,transit,7.064252021,728.9,1.3867,14.196
KIC 6072593,kepler,blend,5.07538255,163.1,1.7,14.196
KIC 7045435,kepler,variable,0.93479255,247.5,4.5838,14.198
TIC 187309502,tess,transit,3.5868547,13809.758268,2.1273101,14.1986
KIC 6693640,kepler,transit,13.71938426,316.4,5.5677,14.2
KIC 3833007,kepler,transit,16.21774917,758.3,4.9274,14.2
KIC 6802536,kepler,eclipse,2.9788702,,9.3,14.201
KIC 11037335,kepler,transit,10.44635944,354.2,2.749,14.201
KIC 5622250,kepler,eclipse,16.294213708,174006.0,6.01687,14.203
KIC 4076976,kepler,blend,4.8807805,79.0,9.4,14.203
TIC 27846348,tess,transit,130.1648184,16452.7523128,8.3003425,14.2045
KIC 5181086,kepler,variable,494.62409,307.0,8.36,14.205
KIC 11076279,kepler,eclipse,1.47258471,224011.0,4.76885,14.206
KIC 6751874,kepler,transit,6.89226333,214.4,2.4921,14.207
KIC 4275721,kepler,transit,3.77359871,176.0,2.7282,14.207
KIC 3732035,kepler,transit,138.944022,530.2,10.611,14.208
TIC 193634953,tess,transit,2.9479689,24090.0,1.584,14.2085
KIC 11760931,kepler,variable,397.72733,232.8,11.683,14.209
KIC 6451936,kepler,transit,4.26374378,182.0,2.2725,14.209
KIC 7802136,kepler,eclipse,10.980246199,50078.0,3.74464,14.212
KIC 3655326,kepler,eclipse,15.066491533,106051.0,6.2852,14.213
KIC 9717958,kepler,variable,67.7125988,542.4,1.538,14.213
KIC 11858541,kepler,eclipse,5.674353343,36484.5,4.17722,14.215
KIC 11852982,kepler,transit,13.81504449,1032.6,2.3244,14.216
KIC 6504534,kepler,eclipse,28.162612575,37749.6,3.19576,14.216
KIC 12784167,kepler,transit,1.847892736,323.3,1.8904,14.216
KIC 5095082,kepler,transit,20.6579443,98.2,8.798,14.216
KIC 5273713,kepler,blend,1.337561836,41.0,1.575,14.217
KIC 5638699,kepler,variable,343.56446,179.6,18.94,14.217
KIC 5688997,kepler,eclipse,23.8706941,6386.3,3.4812,14.219
KIC 10525027,kepler,transit,3.27344784,262.5,1.7292,14.22
KIC 8051946,kepler,transit,1.4951513,52.0,3.43,14.22
KIC 7950644,kepler,transit,10.290994129,9655.7,4.28889,14.221
TIC 392747437,tess,transit,4.5184447,17173.0782566,3.8712531,14.2229
KIC 10717220,kepler,transit,21.0907909,417.6,4.751,14.223
KIC 10153855,kepler,transit,1.06378861,251.5,1.072,14.229
KIC 10345862,kepler,eclipse,58.28819056,156160.0,21.6014,14.231
KIC 5553624,kepler,eclipse,25.762056721,447716.0,14.8694,14.231
KIC 11122894,kepler,transit,38.86848956,1004.9,6.0573,14.232
TIC 32830028,tess,false_positive,0.516278,20289.210823,0.565611,14.2321
KIC 7107567,kepler,blend,0.812592362,6945.8,1.5646,14.235
KIC 4484356,kepler,eclipse,0.572079631,127786.0,2.27811,14.235
KIC 7132798,kepler,transit,4.12511935,114.7,2.877,14.236
TIC 103865797,tess,false_positive,2.2232698,31700.0,0.648,14.2399
KIC 9407689,kepler,variable,130.110715,251.9,2.227,14.241
KIC 5091808,kepler,variable,288.94276,160.6,11.43,14.242
KIC 3003673,kepler,variable,57.1143966,268.8,2.182,14.245
KIC 1718189,kepler,transit,21.85362905,355.6,3.439,14.246
TIC 37168957,tess,transit,1.9000862,25717.0085858,2.3058232,14.2465
KIC 4833421,kepler,transit,37.9962369,403.7,6.7751,14.247
KIC 8352537,kepler,transit,6.010383339,2652.1,2.1939,14.247
KIC 7977197,kepler,transit,6.91986988,170.1,3.4253,14.248
KIC 7831363,kepler,eclipse,2.81753381,3836.0,2.1551,14.248
KIC 3858767,kepler,blend,3.49550335,60.9,3.799,14.248
TIC 158551257,tess,false_positive,0.9023951,5385.0871091,1.6045865,14.2502
KIC 10006641,kepler,eclipse,0.894172544,86.2,0.8302,14.251
KIC 4813563,kepler,transit,36.5157639,861.3,3.6577,14.254
KIC 8542879,kepler,variable,136.355967,165.1,3.17,14.254
KIC 6147851,kepler,blend,3.06026014,59.9,2.545,14.255
KIC 10319341,kepler,blend,40.1043796,187.3,3.471,14.255
KIC 4479633,kepler,blend,0.475068516,110.1,0.8552,14.255
KIC 11046458,kepler,transit,3.311864148,5976.5,1.4049,14.256
KIC 8690001,kepler,variable,19.35954117,386979.0,12.8464,14.257
KIC 12302530,kepler,transit,52.6615266,1078.1,3.1592,14.258
KIC 9137257,kepler,variable,114.734287,242.9,3.724,14.259
KIC 5551504,kepler,blend,1.204529346,86.9,1.62,14.259
TIC 394357918,tess,transit,4.9019938,10774.951206,1.3243804,14.2612
KIC 10843590,kepler,transit,46.9026431,821.3,3.9264,14.262
KIC 6221385,kepler,transit,19.672324,649.9,4.812,14.263
KIC 11670599,kepler,blend,0.847588864,67.1,2.246,14.263
KIC 8360640,kepler,transit,4.0223109,227.8,0.853,14.264
KIC 12266636,kepler,transit,33.3856176,553.2,5.0361,14.264
KIC 11853878,kepler,transit,5.70940795,586.7,1.622,14.265
KIC 8939650,kepler,eclipse,1.827660875,46676.8,3.986,14.268
KIC 7534267,kepler,transit,39.4420781,172.4,7.029,14.268
TIC 44898913,tess,transit,2.7299049,7427.7249664,0.8257288,14.2683
KIC 8937762,kepler,eclipse,15.07277287,345.0,0.7794,14.269
KIC 9770983,kepler,blend,7.02932339,81.6,2.853,14.27
KIC 5036966,kepler,eclipse,62.7356439,243702.0,10.7925,14.27
KIC 11389771,kepler,transit,5.41908491,231.0,2.3379,14.271
KIC 4847534,kepler,transit,9.66857386,411.7,2.4656,14.272
KIC 10990886,kepler,transit,11.023474798,1795.5,1.4814,14.273
KIC 7982917,kepler,blend,11.8045536,128.9,3.195,14.274
KIC 10723750,kepler,transit,50.79034648,5671.1,10.8474,14.274
KIC 8210721,kepler,eclipse,22.673145675,65410.8,6.6324,14.274
KIC 5551240,kepler,transit,4.13960513,106.7,3.31,14.275
KIC 5213404,kepler,transit,20.7057153,115.9,9.678,14.276
KIC 5282051,kepler,blend,5.91037674,256.9,3.421,14.276
KIC 10004738,kepler,transit,56.4758069,1091.8,5.961,14.279
KIC 10858832,kepler,transit,5.263415218,1030.7,2.1446,14.279
KIC 5526717,kepler,transit,52.069002,558.3,3.0089,14.279
KIC 6437617,kepler,variable,293.60581,165.3,11.07,14.279
KIC 6521542,kepler,eclipse,2.212877035,376200.0,4.66961,14.28
KIC 7751294,kepler,variable,371.4589776,456.6,10.0734,14.28
KIC 9108058,kepler,eclipse,2.17491508,635412.0,8.4418,14.281
KIC 11867071,kepler,eclipse,3.963787093,25015.2,3.10316,14.281
KIC 10460984,kepler,transit,28.9869016,471.6,3.6233,14.282
KIC 9899256,kepler,blend,1.33254024,35.8,3.16,14.282
KIC 6756202,kepler,eclipse,290.7778719,225767.0,12.0525,14.282
KIC 4739194,kepler,eclipse,1.246585716,406770.0,4.62051,14.283
KIC 8491277,kepler,transit,9.61375316,797.9,4.654,14.283
KIC 10684670,kepler,transit,3.78861833,143.4,2.808,14.285
KIC 10975146,kepler,transit,0.63133171,434.5,1.1487,14.285
KIC 8017703,kepler,transit,247.354914,1291.8,8.677,14.287
KIC 4459924,kepler,blend,4.79176993,116.6,4.52,14.287
KIC 5683743,kepler,transit,4.147021189,3680.7,2.8997,14.288
KIC 10666242,kepler,eclipse,87.24250316,17860.5,4.1206,14.288
KIC 6119605,kepler,variable,260.02265,2060.7,12.009,14.288
KIC 4262581,kepler,transit,37.6468519,427.4,6.344,14.288
KIC 6508221,kepler,transit,18.20795835,1596.9,3.7965,14.29
KIC 9651668,kepler,transit,2.684328541,18136.5,2.69382,14.29
KIC 12217907,kepler,eclipse,43.204596783,202488.0,15.0402,14.291
KIC 9957627,kepler,transit,39.7529915,549.3,4.9641,14.292
KIC 10616317,kepler,variable,38.27772448,,1.73,14.293
KIC 11046025,kepler,transit,3.72020708,156.9,1.892,14.293
KIC 5460835,kepler,eclipse,21.539269242,143753.0,5.32432,14.293
KIC 9783760,kepler,eclipse,89.7398137,81096.0,3.26371,14.294
KIC 8540376,kepler,transit,10.692115,408.4,4.657,14.294
KIC 7047299,kepler,eclipse,35.882272887,101231.0,3.95004,14.295
KIC 3745559,kepler,transit,30.2541186,576.3,2.134,14.296
KIC 5475641,kepler,blend,1.069842837,540.3,5.275,14.298
KIC 3732894,kepler,blend,1.540379557,76.9,2.026,14.298
TIC 374177909,tess,false_positive,0.1638211,14983.0,0.492,14.2981
KIC 4160006,kepler,eclipse,1.018360336,393969.0,7.622,14.299
KIC 7025846,kepler,blend,2.340523247,175.4,3.156,14.3
KIC 10490960,kepler,variable,5.682410334,220418.0,5.33373,14.3
KIC 9119652,kepler,eclipse,1.1080999,380934.0,3.3542,14.305
KIC 8804845,kepler,transit,5.42586901,259.0,2.5342,14.305
KIC 11909686,kepler,eclipse,185.9526325,11106.9,3.5964,14.305
KIC 7779077,kepler,transit,16.84183355,822.1,2.6194,14.306
KIC 9821454,kepler,transit,11.8693144,101.9,4.653,14.307
TIC 142277868,tess,transit,18.9926881,223710.0,1.506,14.3088
KIC 7877496,kepler,transit,1.72086129,10184.5,2.0243,14.309
KIC 8168187,kepler,transit,18.3027235,186.7,8.262,14.31
KIC 6205897,kepler,transit,4.417692516,279.2,2.323,14.31
KIC 11177543,kepler,transit,38.3262237,392.1,3.073,14.31
TIC 212957629,tess,transit,3.0766835,18848.5607395,1.2491751,14.3109
KIC 5340878,kepler,transit,0.539915033,97.0,1.1466,14.311
KIC 2161623,kepler,eclipse,2.283466438,864260.0,7.7999,14.312
KIC 5456023,kepler,eclipse,131.97827736,345935.0,7.14981,14.313
KIC 7366065,kepler,blend,0.566803738,100.6,1.8481,14.313
KIC 3130300,kepler,blend,5.76573396,248.0,2.924,14.313
KIC 12470954,kepler,transit,1.902208647,2343.5,2.19877,14.313
KIC 4857058,kepler,transit,7.32851947,277.8,1.211,14.316
TIC 48217457,tess,transit,3.1208396,17027.4064902,2.405278,14.3168
KIC 9948002,kepler,eclipse,101.26336282,72792.5,17.8951,14.319
KIC 10468514,kepler,eclipse,0.84986054,6571.5,1.3875,14.319
TIC 329709756,tess,false_positive,12.5482879,49260.0,3.396,14.3196
KIC 6342333,kepler,transit,80.2321467,888.7,4.656,14.32
KIC 11912932,kepler,blend,3.74785358,98.2,3.713,14.323
KIC 11657891,kepler,transit,2.514628496,228.4,1.6239,14.325
TIC 299220166,tess,transit,3.2175184,12691.8036893,1.8986264,14.3258
KIC 9478990,kepler,transit,21.0871953,8894.7,5.92691,14.327
KIC 4367544,kepler,eclipse,1.19563447,8245.0,5.3934,14.327
KIC 10214873,kepler,blend,5.959695593,151.2,1.8383,14.331
KIC 5039129,kepler,blend,1.319677953,100.7,1.978,14.332
KIC 11134879,kepler,transit,4.30165843,739.4,2.1055,14.332
KIC 9418508,kepler,eclipse,11.0153889,3446.0,2.666,14.333
KIC 5014753,kepler,eclipse,3.170626881,14610.0,2.7189,14.333
KIC 9517242,kepler,variable,513.14417,223.8,14.13,14.334
